City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
591,Puerto Penasco,31.3167,-113.5333,81.27,59,6,9.33,MX,2021-09-27 12:38:51
592,Marang,5.2056,103.2059,84.11,83,78,4.25,MY,2021-09-27 12:35:10
593,Verkh-Suetka,53.3,80.05,40.46,66,96,13.06,RU,2021-09-27 12:38:53
594,Sergeyevka,53.88,67.4158,39.56,72,100,22.01,KZ,2021-09-27 12:38:54
595,Samarai,-10.6167,150.6667,79.0,86,100,14.43,PG,2021-09-27 12:38:56
596,Kedrovyy,56.1667,91.8167,39.61,97,88,3.2,RU,2021-09-27 12:38:56
597,Warrington,53.3925,-2.5802,63.27,68,40,8.99,GB,2021-09-27 12:38:58
598,Myanaung,18.2833,95.3167,75.2,96,100,6.58,MM,2021-09-27 12:38:59
599,Raja Sansi,31.7192,74.7978,91.26,70,40,3.44,IN,2021-09-27 12:38:52
600,Mogadishu,2.0371,45.3438,84.07,84,40,21.85,SO,2021-09-27 12:38:59
601,Fort Nelson,58.8053,-122.7002,40.59,93,90,3.44,CA,2021-09-27 12:39:01
602,Vuktyl,63.8567,57.3094,43.38,55,100,5.3,RU,2021-09-27 12:39:02
603,Dali,25.7,100.1833,64.13,78,37,4.74,CN,2021-09-27 12:36:25
604,Bathsheba,13.2167,-59.5167,79.41,89,75,5.75,BB,2021-09-27 12:39:04
605,Hassan,13.0006,76.0994,68.65,91,100,13.33,IN,2021-09-27 12:39:05
606,Yeppoon,-23.1333,150.7333,67.78,81,52,17.58,AU,2021-09-27 12:39:06
607,Shitanjing,39.2342,106.3439,66.36,56,100,10.56,CN,2021-09-27 12:39:06
608,Kichera,55.9375,110.0997,36.25,78,100,1.07,RU,2021-09-27 12:39:06
609,Catuday,16.2923,119.8062,82.29,75,77,3.22,PH,2021-09-27 12:39:08
610,Salamiyah,35.0113,37.0532,89.73,18,0,21.39,SY,2021-09-27 12:39:08
611,Kot Radha Kishan,31.1725,74.0997,91.51,43,10,5.97,PK,2021-09-27 12:39:09
612,Dalian,38.9122,121.6022,67.93,88,75,6.71,CN,2021-09-27 12:36:06
613,Xining,36.6167,101.7667,56.43,62,100,0.29,CN,2021-09-27 12:35:58
614,Jutai,-5.1833,-68.9,80.04,81,81,1.79,BR,2021-09-27 12:39:10
615,Bilibino,68.0546,166.4372,15.75,97,100,3.6,RU,2021-09-27 12:39:11
616,Tevaitoa,-16.7833,-151.5,78.96,73,7,17.63,PF,2021-09-27 12:39:13
617,Urambo,-5.0667,32.05,93.22,19,98,3.76,TZ,2021-09-27 12:39:14
618,Oleksandrivka,48.9634,32.2349,57.25,52,77,11.83,UA,2021-09-27 12:39:16
619,Vizianagaram,18.1167,83.4167,78.31,93,100,2.44,IN,2021-09-27 12:39:17
620,Aasiaat,68.7098,-52.8699,11.75,81,11,9.1,GL,2021-09-27 12:39:17
621,Novikovo,51.1537,37.8879,55.56,63,98,12.15,RU,2021-09-27 12:39:20
622,Victor Harbor,-35.5667,138.6167,68.09,80,91,10.89,AU,2021-09-27 12:39:21
623,Ust-Kuyga,70.0167,135.6,27.0,97,99,2.59,RU,2021-09-27 12:39:21
624,Santa Fe,-31.6333,-60.7,73.02,56,0,3.0,AR,2021-09-27 12:37:09
625,Huicheng,23.0385,116.2899,82.35,81,0,3.38,CN,2021-09-27 12:39:23
626,Kidal,18.4411,1.4078,102.63,10,1,15.28,ML,2021-09-27 12:39:23
627,Harqalah,36.0303,10.509,91.99,62,0,10.36,TN,2021-09-27 12:39:25
628,Mount Gambier,-37.8333,140.7667,49.91,71,100,2.3,AU,2021-09-27 12:39:26
629,Kangaba,11.9333,-8.4167,91.13,48,36,2.15,ML,2021-09-27 12:39:26
630,Mangai,-4.05,19.5333,74.79,90,100,1.03,CD,2021-09-27 12:39:28
631,Galesong,-5.3166,119.3661,80.62,69,98,9.98,ID,2021-09-27 12:39:30
632,Cedar City,37.6775,-113.0619,60.4,49,1,6.91,US,2021-09-27 12:39:30
633,Vytegra,61.0064,36.4481,54.48,71,30,6.58,RU,2021-09-27 12:39:31
634,Helena,46.5927,-112.0361,54.23,47,1,0.0,US,2021-09-27 12:39:32
635,Karema,-6.8205,30.4389,87.12,40,29,9.44,TZ,2021-09-27 12:39:33
636,Cocobeach,1.0002,9.5823,80.53,82,100,6.13,GA,2021-09-27 12:39:34
637,Nantucket,41.2835,-70.0995,68.97,75,1,4.61,US,2021-09-27 12:39:36
638,Erzin,36.9559,36.2,91.92,25,0,7.65,TR,2021-09-27 12:39:37
639,Fria,10.4167,-13.5833,87.22,57,100,4.97,GN,2021-09-27 12:39:38
640,Chapais,49.7834,-74.8492,46.18,94,100,7.81,CA,2021-09-27 12:39:40
641,Santo Domingo,18.5001,-69.9886,85.03,79,20,1.99,DO,2021-09-27 12:39:40
642,Abeche,13.8292,20.8324,95.02,35,75,6.91,TD,2021-09-27 12:39:41
643,Kamenskiy,50.8855,45.488,55.13,69,93,16.08,RU,2021-09-27 12:39:43
644,Verkhnevilyuysk,63.4453,120.3167,35.06,78,100,11.16,RU,2021-09-27 12:39:44
645,San Luis,-33.295,-66.3356,59.72,48,0,10.02,AR,2021-09-27 12:39:45
646,Saucillo,28.0167,-105.2833,64.38,83,0,2.77,MX,2021-09-27 12:39:47
647,Carballo,43.213,-8.691,70.75,56,100,5.59,ES,2021-09-27 12:39:48
648,Kribi,2.95,9.9167,79.9,77,100,7.76,CM,2021-09-27 12:39:49
649,Raudeberg,61.9875,5.1352,71.38,67,67,12.55,NO,2021-09-27 12:39:51
650,Galle,6.0367,80.217,79.74,84,51,17.67,LK,2021-09-27 12:37:09
651,Fare,-16.7,-151.0167,78.84,77,7,17.63,PF,2021-09-27 12:39:52
652,Luena,-11.7833,19.9167,92.84,14,100,6.85,AO,2021-09-27 12:39:54
653,Mayumba,-3.432,10.6554,79.7,76,60,8.95,GA,2021-09-27 12:39:56
654,Torbay,47.6666,-52.7314,61.29,97,90,24.16,CA,2021-09-27 12:39:57
655,Broadstairs,51.3591,1.4394,64.02,65,34,15.05,GB,2021-09-27 12:39:59
656,Pusad,19.9,77.5833,76.78,90,100,9.57,IN,2021-09-27 12:40:00
657,Taoudenni,22.6783,-3.9836,110.19,6,51,8.84,ML,2021-09-27 12:40:00
658,Lima,-12.0432,-77.0282,58.14,87,90,1.01,PE,2021-09-27 12:37:32
659,Mahabad,36.7631,45.7222,81.91,12,0,0.54,IR,2021-09-27 12:40:01
660,Olbia,40.9214,9.4856,87.85,33,20,13.8,IT,2021-09-27 12:40:03
661,Mwense,-10.3845,28.698,89.62,23,94,7.07,ZM,2021-09-27 12:40:04
662,Cubuk,40.2386,33.0322,76.91,23,20,4.61,TR,2021-09-27 12:40:06
663,Varenikovskaya,45.1209,37.6417,64.72,57,7,11.14,RU,2021-09-27 12:40:07
664,Bam,29.106,58.357,90.64,9,0,13.71,IR,2021-09-27 12:40:09
665,Geraldton,-28.7667,114.6,59.41,88,40,3.44,AU,2021-09-27 12:40:04
666,Jinchang,38.4953,102.1739,67.95,28,66,3.69,CN,2021-09-27 12:40:10
667,Republic,37.12,-93.4802,67.5,82,1,9.22,US,2021-09-27 12:40:10
668,Manama,26.2154,50.5832,91.58,54,20,17.27,BH,2021-09-27 12:35:50
669,Presidencia Roque Saenz Pena,-26.7852,-60.4388,74.95,38,100,6.29,AR,2021-09-27 12:40:12
670,Xiamen,24.4798,118.0819,84.25,78,20,6.71,CN,2021-09-27 12:35:16
671,Norsup,-16.0667,167.3833,76.46,83,46,11.03,VU,2021-09-27 12:40:13
672,Khotiv,50.3307,30.4684,58.55,71,75,8.95,UA,2021-09-27 12:40:14
673,Vredendal,-31.6683,18.5012,66.61,56,31,20.09,ZA,2021-09-27 12:40:15
674,Zubtsov,56.1753,34.5894,51.17,76,100,8.66,RU,2021-09-27 12:40:17
675,Aranos,-24.1333,19.1167,94.1,9,89,7.23,NA,2021-09-27 12:40:18
676,Pathein,16.7833,94.7333,75.24,96,100,5.21,MM,2021-09-27 12:40:19
677,Baicheng,45.6167,122.8167,56.64,56,0,6.51,CN,2021-09-27 12:36:32
678,Da Lat,11.9465,108.4419,61.65,98,13,1.7,VN,2021-09-27 12:40:20
679,Dandong,40.1292,124.3947,62.38,93,100,3.29,CN,2021-09-27 12:36:31
680,Beyneu,45.3167,55.2,67.84,36,100,19.42,KZ,2021-09-27 12:40:20
681,Terney,45.0503,136.6092,57.69,88,100,4.7,RU,2021-09-27 12:40:22
682,Turukhansk,65.8167,87.9833,37.56,79,53,5.55,RU,2021-09-27 12:40:22
683,Englehart,47.8169,-79.8664,46.96,93,40,6.91,CA,2021-09-27 12:40:24
684,Waterloo,43.4668,-80.5164,65.46,80,75,8.99,CA,2021-09-27 12:36:20
685,Fort Smith,35.3859,-94.3986,64.35,84,1,1.99,US,2021-09-27 12:40:25
686,Morehead,37.2711,-87.1764,63.3,91,1,0.0,US,2021-09-27 12:40:26
687,San Andres,12.5847,-81.7006,82.42,83,40,11.5,CO,2021-09-27 12:37:07
688,Hamilton,39.1834,-84.5333,63.0,78,40,1.99,US,2021-09-27 12:40:27
689,Waingapu,-9.6567,120.2641,78.85,77,17,8.55,ID,2021-09-27 12:40:28
690,Grand Gaube,-20.0064,57.6608,77.4,68,0,13.0,MU,2021-09-27 12:40:28
691,Isla Vista,34.4133,-119.861,63.28,82,90,0.0,US,2021-09-27 12:40:30
692,Uri,34.0833,74.0333,70.07,88,24,3.83,IN,2021-09-27 12:40:31
693,Lingao,19.9103,109.6859,80.92,84,85,8.93,CN,2021-09-27 12:38:07
694,Biloela,-24.4167,150.5,60.84,83,84,9.86,AU,2021-09-27 12:40:31
695,Lumeje,-11.55,20.7833,92.01,16,94,6.08,AO,2021-09-27 12:40:32
696,Tiarei,-17.5333,-149.3333,75.22,78,79,19.06,PF,2021-09-27 12:40:33
697,Kosikha,53.3617,84.5822,39.97,94,10,8.75,RU,2021-09-27 12:40:35
698,Gualdo Tadino,43.2317,12.781,79.14,70,62,8.99,IT,2021-09-27 12:40:37
699,Mitsamiouli,-11.3847,43.2844,84.49,65,20,9.22,KM,2021-09-27 12:40:38
700,Amapa,1.0,-52.0,85.44,53,2,5.19,BR,2021-09-27 12:40:36
701,Durango,24.8333,-104.8333,60.4,78,88,1.34,MX,2021-09-27 12:40:40
702,Kysyl-Syr,63.8986,122.7617,34.59,80,66,9.22,RU,2021-09-27 12:40:41
703,Kaniama,-7.5667,24.1833,89.1,35,92,5.03,CD,2021-09-27 12:40:42
704,Lucapa,-8.4192,20.7447,87.24,38,51,6.4,AO,2021-09-27 12:40:44
705,Kishtwar,33.3167,75.7667,69.35,83,9,3.36,IN,2021-09-27 12:40:45
706,Christchurch,-43.5333,172.6333,39.0,78,3,3.44,NZ,2021-09-27 12:37:36
707,Lavrentiya,65.5833,-171.0,25.86,78,15,4.38,RU,2021-09-27 12:40:46
708,Tepalcingo,18.6,-98.85,65.64,96,51,1.48,MX,2021-09-27 12:40:47
709,Ban Nahin,18.2418,104.2122,75.63,92,16,3.15,LA,2021-09-27 12:40:48
